V	DZ1	C1	Fn1	DZ2	C2	Fn2
-1.06475	-1.6642	-3.7401E-11	1.71935E-10	-1.1642	-1.40159E-11	6.1864E-11
-1.06459	-1.6642	-3.74259E-11	1.72127E-10	-1.1642	-1.40164E-11	6.19249E-11
-1.06442	-1.66491	-3.74036E-11	1.72128E-10	-1.1649	-1.40168E-11	6.19856E-11
-1.06425	-1.66491	-3.74286E-11	1.72319E-10	-1.1649	-1.40173E-11	6.20467E-11
-1.06409	-1.6656	-3.74063E-11	1.7232E-10	-1.1656	-1.40176E-11	6.21074E-11
-1.06392	-1.6656	-3.74315E-11	1.7251E-10	-1.1656	-1.4018E-11	6.21685E-11
-1.06375	-1.66631	-3.74092E-11	1.72512E-10	-1.1663	-1.40184E-11	6.22293E-11
-1.06359	-1.66631	-3.74344E-11	1.72701E-10	-1.1663	-1.40187E-11	6.22905E-11
-1.06342	-1.667	-3.74121E-11	1.72705E-10	-1.167	-1.4019E-11	6.23514E-11
-1.06325	-1.667	-3.74375E-11	1.72893E-10	-1.167	-1.40194E-11	6.24126E-11
-1.06309	-1.66771	-3.74152E-11	1.72899E-10	-1.1677	-1.40196E-11	6.24735E-11
-1.06292	-1.66771	-3.74406E-11	1.73087E-10	-1.1677	-1.40199E-11	6.25348E-11
-1.06275	-1.6684	-3.74183E-11	1.73095E-10	-1.1684	-1.40201E-11	6.25958E-11
-1.06259	-1.6684	-3.74438E-11	1.73282E-10	-1.1684	-1.40204E-11	6.26571E-11
-1.06242	-1.6691	-3.74214E-11	1.73292E-10	-1.1691	-1.40206E-11	6.27182E-11
-1.06225	-1.6691	-3.7447E-11	1.7348E-10	-1.1691	-1.40208E-11	6.27795E-11
-1.06209	-1.6698	-3.74246E-11	1.73489E-10	-1.1698	-1.40209E-11	6.28406E-11
-1.06192	-1.6698	-3.74502E-11	1.73677E-10	-1.1698	-1.40211E-11	6.2902E-11
-1.06175	-1.6705	-3.74278E-11	1.73686E-10	-1.1705	-1.40212E-11	6.29631E-11
-1.06159	-1.6705	-3.74534E-11	1.73874E-10	-1.1705	-1.40214E-11	6.30245E-11
-1.06142	-1.6712	-3.7431E-11	1.73883E-10	-1.1712	-1.40215E-11	6.30856E-11
-1.06125	-1.6712	-3.74566E-11	1.74071E-10	-1.1712	-1.40216E-11	6.31471E-11
-1.06109	-1.6719	-3.74341E-11	1.7408E-10	-1.1719	-1.40216E-11	6.32082E-11
-1.06092	-1.6719	-3.74597E-11	1.74268E-10	-1.1719	-1.40217E-11	6.32697E-11
-1.06075	-1.6726	-3.74371E-11	1.74277E-10	-1.1726	-1.40217E-11	6.33309E-11
-1.06059	-1.6726	-3.74627E-11	1.74465E-10	-1.1726	-1.40218E-11	6.33924E-11
-1.06042	-1.6733	-3.74401E-11	1.74474E-10	-1.1733	-1.40218E-11	6.34536E-11
-1.06025	-1.6733	-3.74657E-11	1.74662E-10	-1.1733	-1.40218E-11	6.35151E-11
-1.06009	-1.674	-3.7443E-11	1.74671E-10	-1.174	-1.40218E-11	6.35763E-11
-1.05992	-1.674	-3.74685E-11	1.74858E-10	-1.174	-1.40217E-11	6.36378E-11
-1.05975	-1.6747	-3.74457E-11	1.74868E-10	-1.1747	-1.40217E-11	6.3699E-11
-1.05959	-1.6747	-3.74711E-11	1.75056E-10	-1.1747	-1.40216E-11	6.37605E-11
-1.05942	-1.6754	-3.74483E-11	1.75065E-10	-1.1754	-1.40215E-11	6.38217E-11
-1.05925	-1.6754	-3.74736E-11	1.75253E-10	-1.1754	-1.40215E-11	6.38833E-11
-1.05909	-1.6761	-3.74507E-11	1.75262E-10	-1.1761	-1.40214E-11	6.39445E-11
-1.05892	-1.6761	-3.74759E-11	1.7545E-10	-1.1761	-1.40213E-11	6.4006E-11
-1.05875	-1.6768	-3.74529E-11	1.75458E-10	-1.1768	-1.40211E-11	6.40672E-11
-1.05859	-1.6768	-3.7478E-11	1.75647E-10	-1.1768	-1.4021E-11	6.41287E-11
-1.05842	-1.6775	-3.74549E-11	1.75655E-10	-1.1775	-1.40209E-11	6.41899E-11
-1.05825	-1.6775	-3.74799E-11	1.75842E-10	-1.1775	-1.40207E-11	6.42514E-11
-1.05809	-1.6782	-3.74567E-11	1.7585E-10	-1.1782	-1.40206E-11	6.43125E-11
-1.05792	-1.6782	-3.74815E-11	1.76036E-10	-1.1782	-1.40204E-11	6.4374E-11
-1.05775	-1.6789	-3.74583E-11	1.76043E-10	-1.1789	-1.40202E-11	6.44351E-11
-1.05759	-1.6789	-3.74829E-11	1.76228E-10	-1.1789	-1.402E-11	6.44966E-11
-1.05742	-1.6796	-3.74595E-11	1.76234E-10	-1.1796	-1.40198E-11	6.45577E-11
-1.05725	-1.6796	-3.7484E-11	1.76417E-10	-1.1796	-1.40196E-11	6.4619E-11
-1.05709	-1.6803	-3.74605E-11	1.76421E-10	-1.1803	-1.40194E-11	6.46801E-11
-1.05692	-1.6803	-3.74848E-11	1.76604E-10	-1.1803	-1.40192E-11	6.47414E-11
-1.05675	-1.681	-3.74612E-11	1.76607E-10	-1.181	-1.40189E-11	6.48024E-11
-1.05659	-1.681	-3.74853E-11	1.76789E-10	-1.181	-1.40187E-11	6.48637E-11
-1.05642	-1.6817	-3.74616E-11	1.76791E-10	-1.1817	-1.40184E-11	6.49246E-11
-1.05625	-1.6817	-3.74855E-11	1.76973E-10	-1.1817	-1.40182E-11	6.49858E-11
-1.05609	-1.68239	-3.74617E-11	1.76972E-10	-1.1824	-1.40179E-11	6.50467E-11
-1.05592	-1.68239	-3.74854E-11	1.77154E-10	-1.1824	-1.40176E-11	6.51078E-11
-1.05575	-1.6831	-3.74615E-11	1.77151E-10	-1.1831	-1.40173E-11	6.51685E-11
-1.05559	-1.6831	-3.7485E-11	1.77333E-10	-1.1831	-1.4017E-11	6.52295E-11
-1.05542	-1.68379	-3.74609E-11	1.77327E-10	-1.1838	-1.40167E-11	6.52902E-11
-1.05525	-1.68379	-3.74842E-11	1.77509E-10	-1.1838	-1.40164E-11	6.53511E-11
-1.05509	-1.6845	-3.746E-11	1.775E-10	-1.1845	-1.40161E-11	6.54116E-11
-1.05492	-1.6845	-3.74831E-11	1.77685E-10	-1.1845	-1.40158E-11	6.54724E-11
-1.05475	-1.68519	-3.74588E-11	1.77674E-10	-1.1852	-1.40155E-11	6.55328E-11
-1.05459	-1.68519	-3.74816E-11	1.7786E-10	-1.1852	-1.40152E-11	6.55935E-11
-1.05442	-1.6859	-3.74572E-11	1.77847E-10	-1.1859	-1.40148E-11	6.56538E-11
-1.05425	-1.6859	-3.74798E-11	1.78036E-10	-1.1859	-1.40145E-11	6.57143E-11
-1.05409	-1.68659	-3.74553E-11	1.78023E-10	-1.1866	-1.40142E-11	6.57744E-11
-1.05392	-1.68659	-3.74776E-11	1.78214E-10	-1.1866	-1.40139E-11	6.58348E-11
-1.05375	-1.6873	-3.7453E-11	1.78201E-10	-1.1873	-1.40135E-11	6.58948E-11
-1.05359	-1.6873	-3.74751E-11	1.78393E-10	-1.1873	-1.40132E-11	6.5955E-11
-1.05342	-1.68799	-3.74504E-11	1.7838E-10	-1.188	-1.40128E-11	6.60149E-11
-1.05325	-1.68799	-3.74723E-11	1.78572E-10	-1.188	-1.40125E-11	6.60749E-11
-1.05309	-1.6887	-3.74474E-11	1.78558E-10	-1.1887	-1.40121E-11	6.61346E-11
-1.05292	-1.6887	-3.74691E-11	1.7875E-10	-1.1887	-1.40118E-11	6.61945E-11
-1.05275	-1.68939	-3.74442E-11	1.78738E-10	-1.1894	-1.40114E-11	6.62539E-11
-1.05259	-1.68939	-3.74656E-11	1.78929E-10	-1.1894	-1.4011E-11	6.63137E-11
-1.05242	-1.6901	-3.74405E-11	1.78918E-10	-1.1901	-1.40106E-11	6.6373E-11
-1.05225	-1.6901	-3.74617E-11	1.79109E-10	-1.1901	-1.40103E-11	6.64325E-11
-1.05209	-1.69079	-3.74366E-11	1.79099E-10	-1.1908	-1.40099E-11	6.64916E-11
-1.05192	-1.69079	-3.74575E-11	1.79291E-10	-1.1908	-1.40095E-11	6.65509E-11
-1.05175	-1.6915	-3.74323E-11	1.79282E-10	-1.1915	-1.40091E-11	6.66098E-11
-1.05159	-1.6915	-3.74531E-11	1.79474E-10	-1.1915	-1.40088E-11	6.6669E-11
-1.05142	-1.69221	-3.74277E-11	1.79466E-10	-1.1922	-1.40084E-11	6.67277E-11
-1.05125	-1.69221	-3.74483E-11	1.79657E-10	-1.1922	-1.4008E-11	6.67867E-11
-1.05109	-1.6929	-3.74229E-11	1.7965E-10	-1.1929	-1.40076E-11	6.68452E-11
-1.05092	-1.6929	-3.74432E-11	1.79841E-10	-1.1929	-1.40072E-11	6.69039E-11
-1.05075	-1.69361	-3.74177E-11	1.79833E-10	-1.1936	-1.40068E-11	6.69622E-11
-1.05059	-1.69361	-3.74378E-11	1.80023E-10	-1.1936	-1.40064E-11	6.70208E-11
-1.05042	-1.6943	-3.74123E-11	1.80016E-10	-1.1943	-1.4006E-11	6.70789E-11
-1.05025	-1.6943	-3.74321E-11	1.80205E-10	-1.1943	-1.40056E-11	6.71372E-11
-1.05009	-1.69501	-3.74065E-11	1.80198E-10	-1.195	-1.40052E-11	6.71951E-11
-1.04992	-1.69501	-3.74262E-11	1.80386E-10	-1.195	-1.40048E-11	6.72532E-11
-1.04975	-1.6957	-3.74006E-11	1.80378E-10	-1.1957	-1.40044E-11	6.73109E-11
-1.04959	-1.6957	-3.742E-11	1.80566E-10	-1.1957	-1.4004E-11	6.73688E-11
-1.04942	-1.69641	-3.73943E-11	1.80557E-10	-1.1964	-1.40036E-11	6.74263E-11
-1.04925	-1.69641	-3.74136E-11	1.80744E-10	-1.1964	-1.40032E-11	6.7484E-11
-1.04909	-1.6971	-3.73879E-11	1.80736E-10	-1.1971	-1.40028E-11	6.75413E-11
-1.04892	-1.6971	-3.7407E-11	1.80923E-10	-1.1971	-1.40024E-11	6.75987E-11
-1.04875	-1.69781	-3.73812E-11	1.80916E-10	-1.1978	-1.40019E-11	6.76558E-11
-1.04859	-1.69781	-3.74001E-11	1.811E-10	-1.1978	-1.40015E-11	6.77131E-11
-1.04842	-1.6985	-3.73743E-11	1.81094E-10	-1.1985	-1.40011E-11	6.777E-11
-1.04825	-1.6985	-3.73931E-11	1.81276E-10	-1.1985	-1.40007E-11	6.78271E-11
-1.04809	-1.69921	-3.73672E-11	1.81271E-10	-1.1992	-1.40002E-11	6.78837E-11
-1.04792	-1.69921	-3.73858E-11	1.81451E-10	-1.1992	-1.39998E-11	6.79406E-11
-1.04775	-1.6999	-3.73599E-11	1.81447E-10	-1.1999	-1.39993E-11	6.79971E-11
-1.04759	-1.6999	-3.73784E-11	1.81625E-10	-1.1999	-1.39989E-11	6.80537E-11
-1.04742	-1.70061	-3.73524E-11	1.81621E-10	-1.2006	-1.39984E-11	6.811E-11
-1.04725	-1.70061	-3.73708E-11	1.81797E-10	-1.2006	-1.3998E-11	6.81664E-11
-1.04709	-1.7013	-3.73448E-11	1.81793E-10	-1.2013	-1.39975E-11	6.82224E-11
-1.04692	-1.7013	-3.7363E-11	1.81965E-10	-1.2013	-1.39971E-11	6.82787E-11
-1.04675	-1.70201	-3.7337E-11	1.81962E-10	-1.202	-1.39966E-11	6.83345E-11
-1.04659	-1.70201	-3.73551E-11	1.82131E-10	-1.202	-1.39962E-11	6.83905E-11
-1.04642	-1.7027	-3.73291E-11	1.82128E-10	-1.2027	-1.39957E-11	6.84461E-11
-1.04625	-1.7027	-3.7347E-11	1.82295E-10	-1.2027	-1.39952E-11	6.85018E-11
-1.04609	-1.7034	-3.7321E-11	1.82292E-10	-1.2034	-1.39947E-11	6.85571E-11
-1.04592	-1.7034	-3.73388E-11	1.82457E-10	-1.2034	-1.39942E-11	6.86126E-11
-1.04575	-1.7041	-3.73128E-11	1.82451E-10	-1.2041	-1.39937E-11	6.86677E-11
-1.04559	-1.7041	-3.73305E-11	1.82614E-10	-1.2041	-1.39933E-11	6.8723E-11
-1.04542	-1.7048	-3.73045E-11	1.82606E-10	-1.2048	-1.39927E-11	6.87778E-11
-1.04525	-1.7048	-3.73221E-11	1.82766E-10	-1.2048	-1.39923E-11	6.88327E-11
-1.04509	-1.7055	-3.72961E-11	1.82757E-10	-1.2055	-1.39917E-11	6.88872E-11
-1.04492	-1.7055	-3.73135E-11	1.82913E-10	-1.2055	-1.39912E-11	6.89419E-11
-1.04475	-1.7062	-3.72875E-11	1.82902E-10	-1.2062	-1.39907E-11	6.89962E-11
-1.04459	-1.7062	-3.73049E-11	1.83057E-10	-1.2062	-1.39902E-11	6.90505E-11
-1.04442	-1.7069	-3.72789E-11	1.83044E-10	-1.2069	-1.39896E-11	6.91045E-11
-1.04425	-1.7069	-3.72962E-11	1.83196E-10	-1.2069	-1.39891E-11	6.91586E-11
-1.04409	-1.7076	-3.72702E-11	1.83183E-10	-1.2076	-1.39885E-11	6.92122E-11
-1.04392	-1.7076	-3.72873E-11	1.83333E-10	-1.2076	-1.3988E-11	6.9266E-11
-1.04375	-1.7083	-3.72613E-11	1.8332E-10	-1.2083	-1.39874E-11	6.93193E-11
-1.04359	-1.7083	-3.72784E-11	1.83466E-10	-1.2083	-1.39869E-11	6.93728E-11
-1.04342	-1.709	-3.72524E-11	1.83453E-10	-1.209	-1.39863E-11	6.94259E-11
-1.04325	-1.709	-3.72694E-11	1.83597E-10	-1.209	-1.39857E-11	6.94791E-11
-1.04309	-1.7097	-3.72434E-11	1.83584E-10	-1.2097	-1.39851E-11	6.95318E-11
-1.04292	-1.7097	-3.72603E-11	1.83724E-10	-1.2097	-1.39845E-11	6.95847E-11
-1.04275	-1.7104	-3.72343E-11	1.8371E-10	-1.2104	-1.39839E-11	6.96371E-11
-1.04259	-1.7104	-3.72512E-11	1.83848E-10	-1.2104	-1.39833E-11	6.96897E-11
-1.04242	-1.7111	-3.72252E-11	1.83834E-10	-1.2111	-1.39827E-11	6.97418E-11
-1.04225	-1.7111	-3.72419E-11	1.83968E-10	-1.2111	-1.39821E-11	6.97941E-11
-1.04209	-1.7118	-3.72159E-11	1.83953E-10	-1.2118	-1.39814E-11	6.98459E-11
-1.04192	-1.7118	-3.72326E-11	1.84085E-10	-1.2118	-1.39808E-11	6.98979E-11
-1.04175	-1.7125	-3.72066E-11	1.8407E-10	-1.2125	-1.39801E-11	6.99494E-11
-1.04159	-1.7125	-3.72232E-11	1.84199E-10	-1.2125	-1.39795E-11	7.00011E-11
-1.04142	-1.7132	-3.71972E-11	1.84183E-10	-1.2132	-1.39788E-11	7.00522E-11
-1.04125	-1.7132	-3.72137E-11	1.8431E-10	-1.2132	-1.39781E-11	7.01036E-11
-1.04109	-1.7139	-3.71877E-11	1.84292E-10	-1.2139	-1.39774E-11	7.01545E-11
-1.04092	-1.7139	-3.72041E-11	1.84417E-10	-1.2139	-1.39767E-11	7.02055E-11
-1.04075	-1.7146	-3.71781E-11	1.84397E-10	-1.2146	-1.3976E-11	7.0256E-11
-1.04059	-1.7146	-3.71944E-11	1.84519E-10	-1.2146	-1.39753E-11	7.03067E-11
-1.04042	-1.7153	-3.71684E-11	1.84497E-10	-1.2153	-1.39745E-11	7.03569E-11
-1.04025	-1.7153	-3.71846E-11	1.84617E-10	-1.2153	-1.39738E-11	7.04072E-11
-1.04009	-1.716	-3.71586E-11	1.84593E-10	-1.216	-1.3973E-11	7.04571E-11
-1.03992	-1.716	-3.71748E-11	1.84711E-10	-1.216	-1.39723E-11	7.0507E-11
-1.03975	-1.71669	-3.71487E-11	1.84685E-10	-1.2167	-1.39715E-11	7.05565E-11
-1.03959	-1.71669	-3.71648E-11	1.84801E-10	-1.2167	-1.39707E-11	7.06062E-11
-1.03942	-1.7174	-3.71388E-11	1.84773E-10	-1.2174	-1.39699E-11	7.06553E-11
-1.03925	-1.7174	-3.71548E-11	1.84887E-10	-1.2174	-1.39691E-11	7.07045E-11
-1.03909	-1.71809	-3.71287E-11	1.84856E-10	-1.2181	-1.39683E-11	7.07533E-11
-1.03892	-1.71809	-3.71446E-11	1.84969E-10	-1.2181	-1.39675E-11	7.08022E-11
-1.03875	-1.7188	-3.71185E-11	1.84936E-10	-1.2188	-1.39666E-11	7.08505E-11
-1.03859	-1.7188	-3.71344E-11	1.85047E-10	-1.2188	-1.39658E-11	7.0899E-11
-1.03842	-1.71949	-3.71083E-11	1.85012E-10	-1.2195	-1.39649E-11	7.0947E-11
-1.03825	-1.71949	-3.7124E-11	1.85122E-10	-1.2195	-1.3964E-11	7.09951E-11
-1.03809	-1.7202	-3.70979E-11	1.85084E-10	-1.2202	-1.39631E-11	7.10427E-11
-1.03792	-1.7202	-3.71135E-11	1.85194E-10	-1.2202	-1.39622E-11	7.10904E-11
-1.03775	-1.72089	-3.70873E-11	1.85154E-10	-1.2209	-1.39613E-11	7.11376E-11
-1.03759	-1.72089	-3.71029E-11	1.85262E-10	-1.2209	-1.39604E-11	7.11848E-11
-1.03742	-1.7216	-3.70767E-11	1.8522E-10	-1.2216	-1.39594E-11	7.12316E-11
-1.03725	-1.7216	-3.70922E-11	1.85328E-10	-1.2216	-1.39585E-11	7.12784E-11
-1.03709	-1.72229	-3.7066E-11	1.85283E-10	-1.2223	-1.39575E-11	7.13247E-11
-1.03692	-1.72229	-3.70814E-11	1.8539E-10	-1.2223	-1.39565E-11	7.13712E-11
-1.03675	-1.723	-3.70551E-11	1.85343E-10	-1.223	-1.39555E-11	7.1417E-11
-1.03659	-1.723	-3.70704E-11	1.85451E-10	-1.223	-1.39545E-11	7.1463E-11
-1.03642	-1.72369	-3.70441E-11	1.85401E-10	-1.2237	-1.39535E-11	7.15084E-11
-1.03625	-1.72369	-3.70593E-11	1.85508E-10	-1.2237	-1.39525E-11	7.15539E-11
-1.03609	-1.7244	-3.70329E-11	1.85457E-10	-1.2244	-1.39514E-11	7.15989E-11
-1.03592	-1.7244	-3.70481E-11	1.85565E-10	-1.2244	-1.39503E-11	7.16439E-11
-1.03575	-1.72509	-3.70217E-11	1.85513E-10	-1.2251	-1.39492E-11	7.16884E-11
-1.03559	-1.72509	-3.70368E-11	1.8562E-10	-1.2251	-1.39482E-11	7.1733E-11
-1.03542	-1.7258	-3.70103E-11	1.85567E-10	-1.2258	-1.3947E-11	7.1777E-11
-1.03525	-1.7258	-3.70253E-11	1.85674E-10	-1.2258	-1.39459E-11	7.18211E-11
-1.03509	-1.72649	-3.69988E-11	1.8562E-10	-1.2265	-1.39448E-11	7.18646E-11
-1.03492	-1.72649	-3.70137E-11	1.85726E-10	-1.2265	-1.39436E-11	7.19082E-11
-1.03475	-1.7272	-3.69872E-11	1.85673E-10	-1.2272	-1.39424E-11	7.19513E-11
-1.03459	-1.7272	-3.7002E-11	1.85779E-10	-1.2272	-1.39413E-11	7.19944E-11
-1.03442	-1.72791	-3.69754E-11	1.85726E-10	-1.2279	-1.39401E-11	7.2037E-11
-1.03425	-1.72791	-3.69902E-11	1.85832E-10	-1.2279	-1.39389E-11	7.20797E-11
-1.03409	-1.7286	-3.69635E-11	1.8578E-10	-1.2286	-1.39376E-11	7.21217E-11
-1.03392	-1.7286	-3.69782E-11	1.85885E-10	-1.2286	-1.39364E-11	7.21639E-11
-1.03375	-1.72931	-3.69515E-11	1.85833E-10	-1.2293	-1.39351E-11	7.22055E-11
-1.03359	-1.72931	-3.69662E-11	1.85938E-10	-1.2293	-1.39338E-11	7.22473E-11
-1.03342	-1.73	-3.69394E-11	1.85886E-10	-1.23	-1.39325E-11	7.22884E-11
-1.03325	-1.73	-3.6954E-11	1.85991E-10	-1.23	-1.39312E-11	7.23297E-11
-1.03309	-1.73071	-3.69272E-11	1.8594E-10	-1.2307	-1.39298E-11	7.23704E-11
-1.03292	-1.73071	-3.69417E-11	1.86044E-10	-1.2307	-1.39285E-11	7.24112E-11
-1.03275	-1.7314	-3.69148E-11	1.85994E-10	-1.2314	-1.39271E-11	7.24514E-11
-1.03259	-1.7314	-3.69293E-11	1.86097E-10	-1.2314	-1.39258E-11	7.24918E-11
-1.03242	-1.73211	-3.69024E-11	1.86047E-10	-1.2321	-1.39243E-11	7.25315E-11
-1.03225	-1.73211	-3.69169E-11	1.8615E-10	-1.2321	-1.39229E-11	7.25714E-11
-1.03209	-1.7328	-3.68899E-11	1.86099E-10	-1.2328	-1.39215E-11	7.26107E-11
-1.03192	-1.7328	-3.69043E-11	1.86202E-10	-1.2328	-1.392E-11	7.26502E-11
-1.03175	-1.73351	-3.68773E-11	1.86151E-10	-1.2335	-1.39185E-11	7.26891E-11
-1.03159	-1.73351	-3.68917E-11	1.86253E-10	-1.2335	-1.39171E-11	7.27281E-11
-1.03142	-1.7342	-3.68646E-11	1.86202E-10	-1.2342	-1.39155E-11	7.27665E-11
-1.03125	-1.7342	-3.68789E-11	1.86303E-10	-1.2342	-1.3914E-11	7.28051E-11
-1.03109	-1.73491	-3.68518E-11	1.86253E-10	-1.2349	-1.39124E-11	7.2843E-11
-1.03092	-1.73491	-3.68662E-11	1.86353E-10	-1.2349	-1.39109E-11	7.28812E-11
-1.03075	-1.7356	-3.6839E-11	1.86303E-10	-1.2356	-1.39092E-11	7.29187E-11
-1.03059	-1.7356	-3.68533E-11	1.86403E-10	-1.2356	-1.39077E-11	7.29564E-11
-1.03042	-1.73631	-3.68261E-11	1.86353E-10	-1.2363	-1.3906E-11	7.29935E-11
-1.03025	-1.73631	-3.68404E-11	1.86452E-10	-1.2363	-1.39044E-11	7.30307E-11
-1.03009	-1.737	-3.68132E-11	1.86401E-10	-1.237	-1.39027E-11	7.30674E-11
-1.02992	-1.737	-3.68275E-11	1.86498E-10	-1.237	-1.3901E-11	7.31042E-11
-1.02975	-1.73771	-3.68002E-11	1.86448E-10	-1.2377	-1.38992E-11	7.31404E-11
-1.02959	-1.73771	-3.68146E-11	1.86544E-10	-1.2377	-1.38975E-11	7.31768E-11
-1.02942	-1.7384	-3.67873E-11	1.86493E-10	-1.2384	-1.38957E-11	7.32125E-11
-1.02925	-1.7384	-3.68016E-11	1.86587E-10	-1.2384	-1.3894E-11	7.32485E-11
-1.02909	-1.7391	-3.67743E-11	1.86535E-10	-1.2391	-1.38921E-11	7.32838E-11
-1.02892	-1.7391	-3.67886E-11	1.86628E-10	-1.2391	-1.38903E-11	7.33193E-11
-1.02875	-1.7398	-3.67612E-11	1.86575E-10	-1.2398	-1.38885E-11	7.33542E-11
-1.02859	-1.7398	-3.67757E-11	1.86664E-10	-1.2398	-1.38866E-11	7.33893E-11
-1.02842	-1.7405	-3.67482E-11	1.86611E-10	-1.2405	-1.38847E-11	7.34237E-11
-1.02825	-1.7405	-3.67627E-11	1.86697E-10	-1.2405	-1.38828E-11	7.34584E-11
-1.02809	-1.7412	-3.67352E-11	1.86643E-10	-1.2412	-1.38808E-11	7.34924E-11
-1.02792	-1.7412	-3.67497E-11	1.86726E-10	-1.2412	-1.38789E-11	7.35266E-11
-1.02775	-1.7419	-3.67222E-11	1.86672E-10	-1.2419	-1.38769E-11	7.35603E-11
-1.02759	-1.7419	-3.67368E-11	1.86751E-10	-1.2419	-1.38749E-11	7.35941E-11
-1.02742	-1.7426	-3.67093E-11	1.86698E-10	-1.2426	-1.38728E-11	7.36273E-11
-1.02725	-1.7426	-3.67239E-11	1.86774E-10	-1.2426	-1.38708E-11	7.36607E-11
-1.02709	-1.7433	-3.66963E-11	1.86721E-10	-1.2433	-1.38687E-11	7.36935E-11
-1.02692	-1.7433	-3.6711E-11	1.86795E-10	-1.2433	-1.38666E-11	7.37265E-11
-1.02675	-1.744	-3.66834E-11	1.86742E-10	-1.244	-1.38644E-11	7.3759E-11
-1.02659	-1.744	-3.66982E-11	1.86814E-10	-1.244	-1.38623E-11	7.37916E-11
-1.02642	-1.7447	-3.66706E-11	1.86762E-10	-1.2447	-1.38601E-11	7.38236E-11
-1.02625	-1.7447	-3.66854E-11	1.86831E-10	-1.2447	-1.38579E-11	7.38558E-11
-1.02609	-1.7454	-3.66578E-11	1.8678E-10	-1.2454	-1.38556E-11	7.38875E-11
-1.02592	-1.7454	-3.66727E-11	1.86848E-10	-1.2454	-1.38534E-11	7.39193E-11
-1.02575	-1.7461	-3.6645E-11	1.86797E-10	-1.2461	-1.38511E-11	7.39505E-11
-1.02559	-1.7461	-3.666E-11	1.86863E-10	-1.2461	-1.38488E-11	7.3982E-11
-1.02542	-1.7468	-3.66323E-11	1.86813E-10	-1.2468	-1.38464E-11	7.40128E-11
-1.02525	-1.7468	-3.66474E-11	1.86877E-10	-1.2468	-1.38441E-11	7.40439E-11
-1.02509	-1.7475	-3.66197E-11	1.86828E-10	-1.2475	-1.38417E-11	7.40743E-11
-1.02492	-1.7475	-3.66349E-11	1.86891E-10	-1.2475	-1.38393E-11	7.4105E-11
-1.02475	-1.7482	-3.66071E-11	1.86842E-10	-1.2482	-1.38368E-11	7.41351E-11
-1.02459	-1.7482	-3.66224E-11	1.86903E-10	-1.2482	-1.38344E-11	7.41653E-11
-1.02442	-1.7489	-3.65946E-11	1.86856E-10	-1.2489	-1.38318E-11	7.4195E-11
-1.02425	-1.7489	-3.661E-11	1.86915E-10	-1.2489	-1.38293E-11	7.42248E-11
-1.02409	-1.7496	-3.65822E-11	1.8687E-10	-1.2496	-1.38268E-11	7.42541E-11
-1.02392	-1.7496	-3.65976E-11	1.86928E-10	-1.2496	-1.38242E-11	7.42835E-11
-1.02375	-1.7503	-3.65698E-11	1.86884E-10	-1.2503	-1.38216E-11	7.43124E-11
-1.02359	-1.7503	-3.65854E-11	1.8694E-10	-1.2503	-1.3819E-11	7.43414E-11
-1.02342	-1.751	-3.65575E-11	1.86898E-10	-1.251	-1.38163E-11	7.43698E-11
-1.02325	-1.751	-3.65731E-11	1.86952E-10	-1.251	-1.38136E-11	7.43984E-11
-1.02309	-1.7517	-3.65452E-11	1.86913E-10	-1.2517	-1.38109E-11	7.44264E-11
-1.02292	-1.7517	-3.65609E-11	1.86965E-10	-1.2517	-1.38081E-11	7.44545E-11
-1.02275	-1.75239	-3.6533E-11	1.86928E-10	-1.2524	-1.38053E-11	7.4482E-11
-1.02259	-1.75239	-3.65488E-11	1.86979E-10	-1.2524	-1.38026E-11	7.45097E-11
-1.02242	-1.7531	-3.65208E-11	1.86944E-10	-1.2531	-1.37997E-11	7.45368E-11
-1.02225	-1.7531	-3.65367E-11	1.86995E-10	-1.2531	-1.37969E-11	7.4564E-11
-1.02209	-1.75379	-3.65087E-11	1.86961E-10	-1.2538	-1.37939E-11	7.45907E-11
-1.02192	-1.75379	-3.65247E-11	1.87012E-10	-1.2538	-1.37911E-11	7.46174E-11
-1.02175	-1.7545	-3.64966E-11	1.8698E-10	-1.2545	-1.37881E-11	7.46436E-11
-1.02159	-1.7545	-3.65127E-11	1.87029E-10	-1.2545	-1.37851E-11	7.46699E-11
-1.02142	-1.75519	-3.64846E-11	1.86996E-10	-1.2552	-1.37821E-11	7.46956E-11
-1.02125	-1.75519	-3.65007E-11	1.87045E-10	-1.2552	-1.37791E-11	7.47214E-11
-1.02109	-1.7559	-3.64725E-11	1.87011E-10	-1.2559	-1.3776E-11	7.47466E-11
-1.02092	-1.7559	-3.64886E-11	1.87059E-10	-1.2559	-1.37729E-11	7.47719E-11
-1.02075	-1.75659	-3.64605E-11	1.87024E-10	-1.2566	-1.37698E-11	7.47967E-11
-1.02059	-1.75659	-3.64766E-11	1.8707E-10	-1.2566	-1.37667E-11	7.48215E-11
-1.02042	-1.7573	-3.64484E-11	1.87035E-10	-1.2573	-1.37635E-11	7.48457E-11
-1.02025	-1.7573	-3.64646E-11	1.87078E-10	-1.2573	-1.37603E-11	7.48701E-11
-1.02009	-1.75799	-3.64363E-11	1.8704E-10	-1.258	-1.3757E-11	7.48938E-11
